movieId,title,genres
8662,Dance of the Dead (2008),Adventure|Comedy|Horror
8663,"Haunting in Connecticut, The (2009)",Horror|Thriller
8664,Duplicity (2009),Crime|Romance|Thriller
8665,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller
8666,Sugar (2008),Drama
8667,Ong-Bak 2: The Beginning (Ong Bak 2) (2008),Action
8668,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
8669,Sunshine Cleaning (2008),Comedy|Drama
8670,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy
8671,Echelon Conspiracy (2009),Action|Mystery|Thriller
8672,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX
8673,Sita Sings the Blues (2008),Animation|Musical
8674,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller
8675,Big Stan (2007),Comedy
8676,Nothing But the Truth (2008),Drama|Thriller
8677,Anvil! The Story of Anvil (2008),Documentary|Musical
8678,Observe and Report (2009),Action|Comedy
8679,Adventureland (2009),Comedy|Drama
8680,Confessions of a Shopaholic (2009),Comedy|Romance
8681,The Butterfly Effect 3: Revelations (2009),Drama|Fantasy|Sci-Fi|Thriller
8682,Revanche (2008),Crime|Drama|Romance
8683,"Lucky Ones, The (2008)",Comedy|Drama|War
8684,Dragonball Evolution (2009),Action|Adventure|Fantasy|Sci-Fi
8685,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
8686,In the Loop (2009),Comedy
8687,"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",Comedy|Drama
8688,17 Again (2009),Comedy|Drama
8689,Inglourious Basterds (2009),Action|Drama|War
8690,State of Play (2009),Crime|Drama|Thriller
8691,"Damned United, The (2009)",Drama
8692,Crank: High Voltage (2009),Action|Comedy|Crime
8693,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
8694,Mammoth (Mammut) (2009),Drama
8695,"Young Victoria, The (2009)",Drama|Romance
8696,"Informers, The (2008)",Crime|Drama|Thriller
8697,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
8698,"Girlfriend Experience, The (2009)",Drama
8699,Sin Nombre (2009),Crime|Drama|Thriller
8700,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
8701,Lymelife (2008),Comedy|Drama
8702,"Great Buck Howard, The (2008)",Comedy
8703,Cherry Blossoms (Kirschblüten - Hanami) (2008),Drama|Romance
8704,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War
8705,Black Ice (Musta jää) (2007),Drama
8706,S. Darko (S. Darko: A Donnie Darko Tale) (2009),Crime|Mystery|Sci-Fi|Thriller
8707,Earth (2007),Documentary
8708,Stanley Kubrick: A Life in Pictures (2001),Documentary
8709,Crossing Over (2009),Drama
8710,Angels & Demons (2009),Crime|Drama|Mystery|Thriller
8711,Powder Blue (2009),Drama
8712,Fanboys (2008),Adventure|Comedy|Drama
8713,Management (2008),Comedy|Romance
8714,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
8715,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
8716,Every Little Step (2008),Documentary
8717,Lesbian Vampire Killers (2009),Action|Comedy|Horror
8718,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
8719,Vincere (2009),Drama|Romance
8720,Chop Shop (2007),Drama
8721,"Soloist, The (2009)",Drama|Musical
8722,"Last House on the Left, The (2009)",Drama|Horror|Thriller
8723,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi
8724,Drag Me to Hell (2009),Comedy|Horror
8725,Up (2009),Adventure|Animation|Children|Drama
8726,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama
8727,Easy Virtue (2008),Comedy|Romance
8728,"Summer Hours (Heure d'été, L') (2008)",Drama
8729,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),Adventure|Comedy
8730,Fired Up (2009),Comedy
8731,"War Game, The (1965)",Documentary|Drama|War
8732,In the Electric Mist (2009),Drama|Mystery
8733,"Hangover, The (2009)",Comedy|Crime
8734,Killshot (2008),Action|Crime|Drama|Thriller
8735,Antichrist (2009),Drama|Fantasy
8736,Sweeney Todd (2006),Crime|Drama|Horror|Thriller
8737,Special (2006),Drama|Fantasy
8738,New in Town (2009),Comedy|Romance
8739,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror
8740,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi
8741,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller
8742,Flame and Citron (Flammen & Citronen) (2008),Action|Drama|War
8743,"Stoning of Soraya M., The (2008)",Crime|Drama
8744,"Proposal, The (2009)",Comedy|Romance
8745,Year One (2009),Adventure|Comedy
8746,Tyson (2008),Documentary
8747,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
8748,"Limits of Control, The (2009)",Crime|Drama|Film-Noir
8749,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller
8750,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
8751,Home (2009),Documentary
8752,Phoebe in Wonderland (2008),Drama|Fantasy
8753,Whatever Works (2009),Comedy|Romance
8754,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance
8755,Public Enemies (2009),Crime|Drama|Thriller
8756,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
8757,Prison Break: The Final Break (2009),Action|Drama|Thriller
8758,Daria: Is It College Yet? (2002),Animation|Comedy
8759,My Sister's Keeper (2009),Drama
8760,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror
8761,(500) Days of Summer (2009),Comedy|Drama|Romance
8762,Brüno (Bruno) (2009),Comedy
8763,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy
8764,Franklyn (2008),Drama|Fantasy|Romance|Thriller
8765,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
8766,Roots (1977),Drama|War
8767,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy
8768,Humpday (2009),Comedy
8769,Tokyo Sonata (2008),Drama
8770,Visioneers (2008),Comedy
8771,Orphan (2009),Drama|Horror|Mystery|Thriller
8772,"Ugly Truth, The (2009)",Comedy|Drama|Romance
8773,"Collector, The (2009)",Crime|Horror|Thriller
8774,"Perfect Getaway, A (2009)",Horror|Thriller
8775,Aliens in the Attic (2009),Adventure|Children|Fantasy|Sci-Fi
8776,District 9 (2009),Mystery|Sci-Fi|Thriller
8777,Julie & Julia (2009),Comedy|Drama|Romance
8778,Obsessed (2009),Crime|Drama|Thriller
8779,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller
8780,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance
8781,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
8782,Séraphine (2008),Drama|War
8783,Cold Souls (2009),Comedy|Drama
8784,12 Rounds (2009),Action|Thriller
8785,"Killing Room, The (2009)",Drama|Mystery|Thriller
8786,Fail Safe (2000),Drama|Thriller
8787,Max Manus (2008),Action|Drama|War
8788,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi
8789,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi
8790,"Goods: Live Hard, Sell Hard, The (2009)",Comedy
8791,Adam (2009),Drama|Romance
8792,Gigantic (2008),Comedy|Romance
8793,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi
8794,Miss March (2009),Comedy
8795,Bandslam (2009),Comedy|Drama|Musical
8796,"I Love You, Beth Cooper (2009)",Comedy|Romance
8797,Paper Heart (2009),Comedy|Documentary|Drama|Romance
8798,G-Force (2009),Action|Adventure|Children|Fantasy
8799,Fighting (2009),Action|Drama
8800,Tetro (2009),Drama|Mystery
8801,Bronson (2009),Action|Comedy|Drama|Thriller
8802,Lorna's Silence (Le silence de Lorna) (2008),Drama
8803,"Doulos, Le (1962)",Crime|Thriller
8804,It Might Get Loud (2008),Documentary
8805,Post Grad (2009),Comedy
8806,Goodbye Solo (2008),Drama
8807,My Life in Ruins (2009),Comedy
8808,Troll 2 (1990),Fantasy|Horror
8809,Taking Woodstock (2009),Comedy
8810,Halloween II (2009),Horror|Thriller
8811,Five Graves to Cairo (1943),Thriller|War
8812,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller
8813,9 (2009),Adventure|Animation|Sci-Fi
8814,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi
8815,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery
8816,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi
8817,"Most Hated Family in America, The (2007)",Documentary
8818,Pandorum (2009),Horror|Sci-Fi|Thriller
8819,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama
8820,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller
8821,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller
8822,Extract (2009),Comedy
8823,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller
8824,Gamer (2009),Action|Sci-Fi|Thriller
8825,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX
8826,"Food, Inc. (2008)",Documentary
8827,Thirst (Bakjwi) (2009),Drama|Horror
8828,Terra (a.k.a. Battle for Terra) (2007),Adventure|Animation|Sci-Fi
8829,Love Happens (2009),Comedy|Drama|Romance
8830,Bright Star (2009),Drama|Romance
8831,Paranormal Activity (2009),Horror|Thriller
8832,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation! (2008)",Documentary
8833,World's Greatest Dad (2009),Comedy|Drama
8834,Still Walking (Aruitemo aruitemo) (2008),Drama
8835,Capitalism: A Love Story (2009),Documentary
8836,"Cove, The (2009)",Documentary
8837,"Serious Man, A (2009)",Comedy|Drama
8838,City Island (2009),Comedy|Drama
8839,Ink (2009),Action|Fantasy|Sci-Fi
8840,Metropia (2009),Animation|Sci-Fi
8841,Trick 'r Treat (2007),Comedy|Horror|Thriller
8842,Whip It (2009),Comedy|Drama
8843,"Invention of Lying, The (2009)",Comedy
8844,Surrogates (2009),Action|Sci-Fi|Thriller
8845,Zombieland (2009),Action|Comedy|Horror
8846,Fame (2009),Comedy|Drama|Musical|Romance
8847,"September Issue, The (2009)",Documentary
8848,Assassination of a High School President (2008),Comedy|Drama|Mystery
8849,Sorority Row (2009),Horror|Thriller
8850,Whiteout (2009),Action|Crime|Drama|Mystery|Thriller
8851,"Education, An (2009)",Drama|Romance
8852,Coco Before Chanel (Coco avant Chanel) (2009),Drama
8853,Couples Retreat (2009),Comedy|Romance
8854,All About Steve (2009),Comedy
8855,Fifty Dead Men Walking (2008),Action|Drama|Thriller
8856,Deadgirl (2008),Horror
8857,I Sell the Dead (2008),Comedy|Horror
8858,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
8859,Legionnaire (1998),Action|Adventure|Drama|War
8860,"New York, I Love You (2009)",Drama|Romance
8861,Law Abiding Citizen (2009),Drama|Thriller
8862,Amelia (2009),Drama
8863,"Stepfather, The (2009)",Horror|Thriller
8864,Mary and Max (2009),Animation|Comedy|Drama
8865,Spread (2009),Drama|Romance
8866,"Tournament, The (2009)",Action
8867,"Boys Are Back, The (2009)",Comedy|Drama
8868,Cairo Time (2009),Drama|Romance
8869,Up in the Air (2009),Drama|Romance
8870,35 Shots of Rum (35 rhums) (2008),Drama
8871,Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009),Animation|Comedy|Sci-Fi
8872,Is Anybody There? (2008),Drama
8873,Saw VI (2009),Crime|Horror|Mystery|Thriller
8874,Michael Jackson's This Is It (2009),Documentary|Musical|IMAX
8875,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance
8876,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller
8877,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller
8878,Good Hair (2009),Comedy|Documentary
8879,Black Dynamite (2009),Action|Comedy
8880,Big Fan (2009),Comedy|Crime|Drama
8881,Astro Boy (2009),Action|Animation|Children|Sci-Fi
8882,Gentlemen Broncos (2009),Comedy
8883,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
8884,Creation (2009),Drama
8885,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX
8886,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi
8887,"Private Lives of Pippa Lee, The (2009)",Drama
8888,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy
8889,Grey Gardens (2009),Drama
8890,2012 (2009),Action|Drama|Sci-Fi|Thriller
8891,"Box, The (2009)",Drama|Horror|Mystery|Sci-Fi|Thriller
8892,Broken Embraces (Los abrazos rotos) (2009),Drama|Romance|Thriller
8893,"Fourth Kind, The (2009)",Horror|Mystery|Sci-Fi|Thriller
8894,Precious (2009),Drama
8895,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama
8896,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller
8897,"Messenger, The (2009)",Drama|Romance|War
8898,Ninja Assassin (2009),Action|Crime|Drama|Thriller
8899,Cell 211 (Celda 211) (2009),Action|Drama
8900,"Patriot, The (1998)",Action|Thriller
8901,Merry Madagascar (2009),Animation
8902,Brothers (2009),Drama|Thriller|War
8903,Sleep Dealer (2008),Sci-Fi
8904,"Blind Side, The  (2009)",Drama
8905,Shrink (2009),Drama
8906,Old Dogs (2009),Comedy
8907,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi
8908,Me and Orson Welles (2008),Drama
8909,Earthlings (2006),Documentary
8910,"Single Man, A (2009)",Drama
8911,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller
8912,Invictus (2009),Drama
8913,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance
8914,Everybody's Fine (2009),Drama
8915,Armored (2009),Action|Drama|Thriller
8916,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance
8917,Alice (2009),Action|Adventure|Fantasy
8918,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
8919,Nine (2009),Drama|Musical|Romance
8920,It's Complicated (2009),Comedy|Romance
8921,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
8922,Crazy Heart (2009),Drama|Romance
8923,The Last Station (2009),Drama
8924,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical
8925,Looking for Eric (2009),Comedy|Drama|Fantasy
8926,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy
8927,Carriers (2009),Drama|Horror|Thriller
8928,"Friends of Eddie Coyle, The (1973)",Crime|Drama|Thriller
8929,Pontypool (2008),Horror|Thriller
8930,Youth in Revolt (2009),Comedy|Drama|Romance
8931,Daybreakers (2010),Action|Drama|Horror|Thriller
8932,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
8933,Leap Year (2010),Comedy|Romance
8934,"Book of Eli, The (2010)",Action|Adventure|Drama
8935,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery
8936,"Prophet, A (Un Prophète) (2009)",Crime|Drama
8937,Collapse (2009),Documentary
8938,"Maiden Heist, The (2009)",Comedy|Crime
8939,Blood: The Last Vampire (2009),Action|Horror|Thriller
8940,Horsemen (2009),Crime|Drama|Horror|Mystery|Thriller
8941,"My Son, My Son, What Have Ye Done (2009)",Drama|Horror
8942,Soul Kitchen (2009),Comedy
8943,"Concert, Le (2009)",Comedy|Drama
8944,Hellsing Ultimate OVA Series (2006),Action|Animation|Horror
8945,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy
8946,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller
8947,Mega Shark vs. Giant Octopus (2009),Action|Horror
8948,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical
8949,Nowhere Boy (2009),Drama
8950,3 Idiots (2009),Comedy|Drama|Romance
8951,Legion (2010),Action|Fantasy|Horror|Thriller
8952,Peter Pan (1960),Children|Fantasy|Musical
8953,Extraordinary Measures (2010),Drama
8954,Zach Galifianakis: Live at the Purple Onion (2006),Comedy|Documentary
8955,When in Rome (2010),Comedy|Romance
8956,Edge of Darkness (2010),Drama|Thriller
8957,Mad Detective (Sun taam) (2007),Action|Crime|Thriller
8958,Triangle (2009),Drama|Horror|Mystery|Thriller
8959,I Love You Phillip Morris (2009),Comedy|Drama|Romance
8960,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
8961,Temple Grandin (2010),Drama
8962,"House of the Devil, The (2009)",Horror|Thriller
8963,Fish Tank (2009),Drama
8964,Valentine's Day (2010),Comedy|Romance
8965,"Wolfman, The (2010)",Horror|Thriller
8966,Shutter Island (2010),Drama|Mystery|Thriller
8967,Bitch Slap (2009),Action|Comedy|Crime|Thriller
8968,Ondine (2009),Drama|Fantasy|Romance
8969,Letters to Father Jacob (Postia pappi Jaakobille) (2009),Drama
8970,Persuasion (2007),Drama|Romance
8971,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller
8972,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy
8973,Cop Out (2010),Action|Comedy|Crime
8974,Trailer Park Boys: Countdown to Liquor Day (2009),Comedy|Crime
8975,"Ghost Writer, The (2010)",Drama|Mystery|Thriller
8976,"Secret of Kells, The (2009)",Animation|Fantasy
8977,"Vicious Kind, The (2009)",Comedy|Drama
8978,"Spy Next Door, The (2010)",Action|Children|Comedy
8979,Agora (2009),Adventure|Drama|Romance
8980,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi
8981,"Yes Men Fix the World, The (2009)",Documentary
8982,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller
8983,Dear John (2010),Drama|Romance|War
8984,Tooth Fairy (2010),Comedy|Fantasy
8985,Fermat's Room (La habitación de Fermat) (2007),Mystery|Thriller
8986,[REC]² (2009),Horror|Thriller
8987,"Room, The (2003)",Comedy|Drama|Romance
8988,My Name is Khan (2010),Drama|Romance
8989,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
8990,"Town Called Panic, A (Panique au village) (2009)",Animation
8991,Green Zone (2010),Action|Drama|Thriller|War
8992,From Paris with Love (2010),Action|Crime
8993,Dorian Gray (2009),Drama|Horror|Sci-Fi
8994,Greenberg (2010),Comedy|Drama
8995,Brooklyn's Finest (2010),Crime|Drama|Thriller
8996,She's Out of My League (2010),Comedy
8997,Harry Brown (2009),Crime|Drama|Thriller
8998,Remember Me (2010),Drama|Romance
8999,Frozen (2010),Drama|Horror|Thriller
9000,Survival of the Dead (2009),Horror
9001,Will Ferrell: You're Welcome America - A Final Night with George W Bush (2009),Comedy
9002,"Bounty Hunter, The (2010)",Action|Comedy|Romance
9003,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller
9004,North Face (Nordwand) (2008),Adventure|Drama
9005,Repo Men (2010),Action|Sci-Fi|Thriller
9006,Case 39 (2009),Horror|Thriller
9007,Oceans (Océans) (2009),Documentary|Drama
9008,"Slammin' Salmon, The (2009)",Comedy
9009,Hot Tub Time Machine (2010),Comedy|Sci-Fi
9010,Chloe (2009),Drama|Thriller
9011,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller
9012,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
9013,Universal Soldier: Regeneration (2009),Action|Drama|Sci-Fi|Thriller
9014,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime
9015,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
9016,Defendor (2009),Comedy|Crime|Drama
9017,Kick-Ass (2010),Action|Comedy
9018,Five Minutes of Heaven (2009),Crime|Drama|Thriller
9019,Date Night (2010),Action|Comedy|Romance
9020,After.Life (2009),Drama|Horror|Thriller
9021,Steam of Life (Miesten vuoro) (2010),Documentary
9022,Peacock (2010),Thriller
9023,"Runaways, The (2010)",Drama|Musical
9024,Waking Sleeping Beauty (2009),Animation|Documentary
9025,Death at a Funeral (2010),Comedy
9026,Valhalla Rising (2009),Action|Drama|War
9027,Diary of a Wimpy Kid (2010),Children|Comedy
9028,I Am Love (Io sono l'amore) (2009),Drama|Romance
9029,Dogtooth (Kynodontas) (2009),Drama
9030,Red Riding: 1974 (2009),Crime|Drama|Mystery|Thriller
9031,Red Riding: 1980 (2009),Crime|Drama|Mystery
9032,Red Riding: 1983 (2009),Crime|Drama|Mystery
9033,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller
9034,"Last Song, The (2010)",Drama|Romance
9035,Cyrus (2010),Comedy|Drama|Romance
9036,"Human Centipede, The (First Sequence) (2009)",Horror
9037,Exit Through the Gift Shop (2010),Comedy|Documentary
9038,Solomon Kane (2009),Action|Adventure|Fantasy|Horror
9039,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
9040,Lebanon (2009),Drama|War
9041,Reindeerspotting - Pako joulumaasta (2010),Documentary
9042,Cosmos (1980),Documentary
9043,MacGruber (2010),Action|Comedy
9044,Cargo (2009),Sci-Fi
9045,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller
9046,Four Lions (2010),Comedy|Drama
9047,Armadillo (2010),Documentary|Drama
9048,You Don't Know Jack (2010),Drama
9049,"Disappearance of Alice Creed, The (2009)",Thriller
9050,12 Angry Men (1997),Crime|Drama
9051,"Work of Director Michel Gondry, The (2003)",Comedy|Documentary
9052,Robin Hood (2010),Action|Adventure|Drama|Romance|War
9053,Cemetery Junction (2010),Comedy|Drama|Romance
9054,Blue Valentine (2010),Drama|Romance
9055,Killers (2010),Action|Comedy
9056,Buried (2010),Mystery|Thriller
9057,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
9058,Please Give (2010),Comedy|Drama
9059,Ricky Gervais Live: Animals (2003),Comedy
9060,Ricky Gervais Live 2: Politics (2004),Comedy
9061,Sex and the City 2 (2010),Comedy|Drama|Romance
9062,Get Him to the Greek (2010),Comedy
9063,Unthinkable (2010),Drama|Thriller
9064,"Back-up Plan, The (2010)",Comedy|Romance
9065,Splice (2009),Horror|Sci-Fi|Thriller
9066,Letters to Juliet (2010),Drama|Romance
9067,"Descent: Part 2, The (2009)",Adventure|Horror|Thriller
9068,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)",Comedy
9069,Exam (2009),Mystery|Thriller
9070,Jonah Hex (2010),Action|Drama|Thriller|Western
9071,"A-Team, The (2010)",Action|Comedy|Thriller
9072,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
9073,Joan Rivers: A Piece of Work (2010),Documentary
9074,Ricky Gervais Live 3: Fame (2007),Comedy
9075,Winter's Bone (2010),Drama|Thriller
9076,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
9077,"Killer Inside Me, The (2010)",Crime|Drama|Thriller|Western
9078,TiMER (2009),Comedy|Drama|Fantasy|Romance
9079,24: Redemption (2008),Action|Adventure|Crime|Drama|Thriller
9080,Best Worst Movie (2009),Documentary
9081,"Special Relationship, The (2010)",Drama
9082,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX
9083,Solitary Man (2009),Comedy|Drama
9084,Enter the Void (2009),Drama
9085,"Last Airbender, The (2010)",Action|Adventure|Fantasy
9086,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary
9087,South Park: Imaginationland (2008),Animation|Comedy|Fantasy
9088,Predators (2010),Action|Sci-Fi|Thriller
9089,When You're Strange (2009),Documentary
9090,Despicable Me (2010),Animation|Children|Comedy|Crime
9091,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
9092,Grown Ups (2010),Comedy
9093,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
9094,Knight and Day (2010),Action|Comedy|Thriller
9095,"Karate Kid, The (2010)",Action|Children|Drama
9096,"Kids Are All Right, The (2010)",Comedy|Drama
9097,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller
9098,Batman: Under the Red Hood (2010),Action|Animation
9099,Salt (2010),Action|Thriller
9100,Winnebago Man (2009),Comedy|Documentary
9101,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
9102,Dinner for Schmucks (2010),Comedy
9103,Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang) (2010),Children|Comedy|Fantasy
9104,"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase) (1979)",Animation|Children|Comedy
9105,Hellsinki (Rööperi) (2009),Crime
9106,Ip Man 2 (2010),Action
9107,Ramona and Beezus (2010),Children|Comedy
9108,Charlie St. Cloud (2010),Drama|Fantasy|Romance
9109,"Rebound, The (2009)",Comedy|Romance
9110,"Other Guys, The (2010)",Action|Comedy
9111,Paper Man (2009),Comedy|Drama
9112,"Expendables, The (2010)",Action|Adventure|Thriller
9113,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
9114,Animal Kingdom (2010),Crime|Drama
9115,Centurion (2010),Action|Adventure|Drama|Thriller|War
9116,Life During Wartime (2009),Comedy|Drama
9117,Babies (Bébé(s)) (2010),Documentary
9118,"Experiment, The (2010)",Drama|Thriller
9119,Piranha (Piranha 3D) (2010),Action|Horror|Thriller
9120,Get Low (2009),Comedy|Drama|Mystery
9121,"Joneses, The (2009)",Comedy|Drama
9122,Gainsbourg (Vie Héroïque) (2010),Drama|Musical|Romance
9123,Tekken (2010),Action|Sci-Fi
9124,"Last Exorcism, The (2010)",Horror|Thriller
9125,"American, The (2010)",Drama|Thriller
9126,Jackass 2.5 (2007),Comedy|Documentary
9127,"Switch, The (2010)",Comedy|Romance
9128,GasLand (2010),Documentary
9129,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
9130,Step Up 3D (2010),Drama|Romance
9131,Going the Distance (2010),Comedy|Romance
9132,Vampires Suck (2010),Comedy
9133,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
9134,22 Bullets (L'immortel) (2010),Action|Crime|Thriller
9135,"Social Network, The (2010)",Drama
9136,Superman/Batman: Apocalypse (2010),Animation
9137,"Town, The (2010)",Crime|Drama|Thriller
9138,Easy A (2010),Comedy|Romance
9139,Eat Pray Love (2010),Drama|Romance
9140,Howl (2010),Drama
9141,I'm Still Here (2010),Comedy|Drama
9142,Flipped (2010),Comedy|Drama|Romance
9143,Wall Street: Money Never Sleeps (2010),Drama
9144,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
9145,Cats & Dogs: The Revenge of Kitty Galore (2010),Action|Children|Comedy
9146,It's Kind of a Funny Story (2010),Comedy|Drama
9147,Middle Men (2010),Comedy|Crime|Drama
9148,Tamara Drewe (2010),Comedy|Drama|Romance
9149,Let Me In (2010),Drama|Horror|Mystery
9150,Secretariat (2010),Adventure|Drama
9151,Devil (2010),Horror|Mystery|Thriller
9152,You Again (2010),Comedy
